,Name,Id,Year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2545,"I Burn For You - Live In Paris, 1985 / 2011 Remix",7EOMXKliVGTJE3f9dY0hmW,2011,0.346,0.481,0,-12.374,0,0.0285,0.247,0.00494,0.61,0.19,143.07
2546,Marvins Room,047fCsbO4NdmwCBn8pcUXl,2011,0.492,0.26,9,-17.341,0,0.0921,0.646,0.00178,0.0705,0.312,111.519
2547,The Loveliest Night Of The Year - 2017 Version,1R9zW8DFjW6NLDjrlKwCyN,2011,0.181,0.16,5,-14.428,1,0.0318,0.923,4.19e-05,0.272,0.215,83.181
2548,Diamond In My Pocket,24Nt4OalWDICkEKVy81X6k,2011,0.546,0.838,7,-3.51,1,0.0319,0.27,1.24e-05,0.0841,0.719,151.914
2549,We'll Be Together - 2011 Remix,5SrTrkEiXhLrixuZh1aKOo,2011,0.775,0.795,0,-7.799,1,0.0339,0.0401,0.000114,0.0425,0.963,116.346
2550,Lotus Flower Bomb (feat. Miguel),3MAgQuClHcAV8E9CbeBS6f,2011,0.512,0.598,9,-4.959,0,0.115,0.611,0.0,0.0881,0.345,70.189
2551,"Message In A Bottle - Live at Irving Plaza, 2011 Remix",3fkI2iI1WEIVYjO0qroOZt,2011,0.251,0.853,1,-8.955,0,0.116,0.0319,0.0,0.79,0.343,154.134
2552,Cough Syrup,1UqhkbzB1kuFwt2iy4h29Q,2011,0.534,0.721,11,-7.307,0,0.0417,0.0343,6.24e-06,0.115,0.225,128.978
2553,"Still Crazy After All These Years - Live at Webster Hall, New York City - June 2011",0k05hISgATDQWM1CEpX5vN,2011,0.32,0.409,0,-10.499,1,0.0377,0.629,0.00101,0.977,0.192,97.307
2554,Wanted,0p1BcEcYVO3uk4KDf3gzkY,2011,0.421,0.476,0,-7.692,1,0.0298,0.268,0.0,0.0816,0.3,169.784
2555,"Demolition Man - Live at Irving Plaza, 2011 Remix",0OU01HIJgtpkWLuwOb1tZD,2011,0.211,0.875,9,-8.88,1,0.422,0.00734,0.00126,0.986,0.337,165.136
2556,Country Girl (Shake It For Me),0yD66650JxhqKbW76C2qCo,2011,0.645,0.904,2,-4.532,1,0.0462,0.0293,0.0,0.0834,0.671,105.97
2557,Zip a Dee Doo Dah (Song of the South) - 2011 Remaster,6UOLmmwaXWYpAIM1RYtgjt,2011,0.396,0.765,4,-7.712,1,0.0414,0.00087,0.00559,0.136,0.96,151.544
2558,Born This Way,6r2BECwMgEoRb5yLfp0Hca,2011,0.587,0.828,11,-5.108,1,0.161,0.00327,0.0,0.331,0.494,123.907
2559,Consider Me Gone - 2011 Remix,0y03JJsP2O9SbDDhce0rkL,2011,0.535,0.448,6,-10.185,1,0.0857,0.314,7.36e-05,0.0522,0.593,123.432
2560,What the Hell,2z4U9d5OAA4YLNXoCgioxo,2011,0.578,0.926,6,-3.689,0,0.0548,0.00472,0.0127,0.14,0.877,149.976
2561,One Year Of Love - Remastered 2011,66Rt7x7gp6Ofr8055bPJjA,2011,0.569,0.379,11,-8.555,0,0.0263,0.268,0.000291,0.364,0.117,110.972
2562,Paradise,6nek1Nin9q48AVZcWs9e9D,2011,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631
2563,One Hundred Years (Bestival Live 2011),7AgAaRSgRJE2Yr7jdS9CvL,2011,0.482,0.843,6,-5.33,1,0.0327,0.0102,0.153,0.988,0.124,132.22
2564,Set Fire to the Rain,73CMRj62VK8nUS4ezD2wvi,2011,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993
2565,Still Crazy After All These Years,1s0tRzAPN1DKp8rPWeGwxr,2011,0.472,0.254,7,-11.776,1,0.0294,0.825,1.85e-05,0.092,0.112,110.057
2566,Keep Your Head Up,4Jz4bjXeiF2SXVj9P4YfY5,2011,0.674,0.778,0,-5.367,1,0.0376,0.0469,0.0,0.145,0.816,90.01
2567,"Driven To Tears - Live In Paris, 1985 / 2011 Remix",4SBSdgjeyGstcHy2WL32N3,2011,0.451,0.9,9,-7.714,1,0.103,0.00269,0.00992,0.984,0.508,135.967
2568,Bonfire,799f6Ih1Pu4AUApMyXhxUc,2011,0.506,0.745,8,-6.044,1,0.331,0.0594,0.0,0.341,0.311,161.808
2569,Break Shins to This (Remastered),3laOnlVLKZcOL9NJaaGhE7,2011,0.208,0.95,9,-2.008,0,0.0921,0.000166,0.173,0.0942,0.204,190.366
2570,Take Care,124NFj84ppZ5pAxTuVQYCQ,2011,0.629,0.515,0,-10.358,0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845
2571,First of the Year (Equinox),29TThwNIhFbrsFQFcCC6fb,2011,0.429,0.948,5,-3.657,0,0.227,0.00711,0.0148,0.0812,0.55,115.785
2572,The Drug In Me Is You,1mB7dCUM7sPyNab6R43nlj,2011,0.548,0.855,3,-3.266,1,0.151,0.0149,0.0,0.127,0.644,145.133
2573,We'll Be Together - 2011 Remix,3vAaUXxMQL38tdh5WkmlLo,2011,0.782,0.783,0,-7.767,1,0.0341,0.0364,7.06e-05,0.0456,0.961,116.342
2574,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),3hsmbFKT5Cujb5GQjqEU39,2011,0.767,0.677,11,-6.128,0,0.184,0.0339,5.51e-06,0.144,0.538,146.155
2575,Nirvana of noise (Official Dominator Anthem 2011),0JcHu6zRFqhEHt1qchQyZS,2011,0.283,0.922,6,-4.481,0,0.121,0.00719,2.49e-05,0.379,0.175,174.976
2576,Sail,7ueP5u2qkdZbIPN2YA6LR0,2011,0.826,0.436,1,-9.583,1,0.0558,0.441,0.615,0.0964,0.272,119.051
2577,One Year Of Love - Remastered 2011,55lQgs6yDEwSGngP6yfei0,2011,0.588,0.364,11,-8.542,0,0.0258,0.281,0.000631,0.356,0.124,110.986
2578,We Found Love,6qn9YLKt13AGvpq9jfO8py,2011,0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986
2579,Never Coming Home - 2011 Mix,4atwjo98qopj74eHzahVAq,2011,0.599,0.645,6,-10.059,1,0.0584,0.258,0.00146,0.245,0.674,128.004
2580,She,0SA0mMXWh23raZ6xzOCU2V,2011,0.35,0.621,8,-6.495,0,0.233,0.256,3.44e-05,0.613,0.459,83.375
2581,A Thousand Years,2Oz3YRY69uneAOmewCID82,2011,0.524,0.244,10,-22.68,1,0.0496,0.923,0.96,0.114,0.251,129.957
2582,Love On Top,1z6WtY7X4HQJvzxC4UgkSf,2011,0.652,0.748,0,-5.242,1,0.0887,0.0849,0.0,0.604,0.652,94.1
2583,Who Am I - Live,6OtxKaG1DB2dSBQ4roFRkH,2011,0.489,0.366,8,-10.378,1,0.0324,0.615,0.0,0.708,0.219,64.663
2584,Titanium (feat. Sia),0lHAMNU8RGiIObScrsRgmP,2011,0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06
2585,Forgotten Years - 2011 Remaster,0pcZrKrn4WxvfCgDNimEy5,2011,0.505,0.956,11,-2.914,0,0.0866,0.0068,5.94e-06,0.121,0.525,76.212
2586,A.D.H.D,2Fw5S2gaOSZzdN5dFoC2dj,2011,0.609,0.799,9,-6.883,1,0.24,0.33,0.0,0.108,0.582,157.74
2587,"Heavy Cloud No Rain - Live at Irving Plaza, 2011 Remix",6ukmygVerb4CFtHX0JAVKY,2011,0.654,0.666,4,-6.484,0,0.0545,0.102,0.0,0.973,0.641,111.208
2588,Novacane,4osgfFTICMkcGbbigdsa53,2011,0.762,0.508,3,-9.112,1,0.0919,0.0584,0.00126,0.16,0.37,93.51
2589,I Eat Cannibals,4VAYaJjf25jymG1FX9pqYi,2011,0.732,0.861,5,-5.334,0,0.0421,0.0273,0.0,0.24,0.622,148.505
2590,Even If It Breaks Your Heart,0Nu9WA8kEbBWEsay2s8Q0U,2011,0.495,0.527,0,-4.742,1,0.0351,0.000159,0.0163,0.1,0.574,208.067
2591,As the World Turns (Audible Doctor Remix) [Instrumental],1Wroar6TPsnxYqSSBlKJRZ,2011,0.698,0.5,4,-6.0,0,0.0279,0.000267,0.938,0.083,0.129,96.004
2592,Love You Like A Love Song,0laYHRpNTS6i8FXdupHkJ4,2011,0.858,0.678,1,-3.87,0,0.0469,0.0761,0.0,0.0741,0.922,117.009
2593,From the Ashes (Remastered),2xjWdgPB1I3BzG32SSxAo5,2011,0.431,0.969,4,-5.067,1,0.15,0.00348,0.0,0.0651,0.117,107.02
2594,Where Have You Been,5WQQIDU3HRaMyPkob8mpFb,2011,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.221,0.444,127.963
2595,Fortress Around Your Heart - 2011 Remix,49l0bH0LReut4EkPxNcOer,2011,0.666,0.552,7,-10.62,1,0.0269,0.282,0.000136,0.0663,0.6,120.394
2596,Party Rock Anthem,0IkKz2J93C94Ei4BvDop7P,2011,0.75,0.727,5,-4.21,0,0.142,0.0189,0.0,0.266,0.359,129.993
2597,Never Coming Home - 2011 Mix,7DCvY0udhXIqOjgd508juf,2011,0.545,0.655,6,-10.096,1,0.063,0.257,0.000837,0.303,0.691,127.967
2598,Black and Yellow,5A6OHHy73AR5tLxgTc98zz,2011,0.684,0.834,2,-4.524,0,0.0675,0.0646,0.0,0.271,0.538,164.02
2599,If You Love Somebody Set Them Free - 2011 Remix,4o6ja7enHrgYW8KtmjbFDM,2011,0.622,0.845,9,-7.908,0,0.0268,0.104,0.000727,0.0696,0.924,122.678
2600,Molly,1kTZ1aERsOBTrihsDdGFNn,2011,0.683,0.814,5,-5.17,0,0.251,0.00522,0.0131,0.33,0.81,159.96
2601,Chikano - Break Remix,5TTjCfUyUFx81iKMYyLade,2011,0.737,0.999,8,-5.793,1,0.0694,0.00316,0.842,0.057,0.88,119.367
2602,You Make Me Feel... (feat. Sabi),16Of7eeW44kt0a1M0nitHM,2011,0.668,0.857,7,-2.944,0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959
2603,What Doesn't Kill You Will Make You a Killer (Remastered),2MTc6ietCS3kUgcdK0uaXy,2011,0.231,0.936,1,-3.362,1,0.26,0.000322,0.0314,0.0502,0.297,195.283
2604,Stronger (What Doesn't Kill You),6D60klaHqbCl9ySc8VcRss,2011,0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,0.684,116.044
2605,"Baby Let Me Follow You Down - Live From The Coliseum, Buenos Aires/2011",5XAHP2fVBQnNSSToGibmtX,2011,0.697,0.321,1,-8.903,1,0.0562,0.927,4.42e-05,0.0858,0.55,121.677
2606,Who Says,3TcL0dyCMyr0kyTTc4NLgI,2011,0.682,0.927,4,-2.915,1,0.0479,0.0843,0.0,0.149,0.744,101.019
2607,Bambiche 2011,6f0KNdXP9rSc1J73R4o07v,2011,0.804,0.965,10,-4.423,0,0.0632,8.38e-05,0.406,0.0445,0.462,128.0
2608,Mama's Broken Heart,2mXsZsJBThTaJXbNcg5QD4,2011,0.768,0.809,4,-4.204,0,0.0616,0.278,0.0,0.139,0.748,111.989
2609,Love Is The Seventh Wave - 2011 Remix,0AS5NxbOEbXNtl8TZbOFXV,2011,0.622,0.562,7,-9.032,1,0.0367,0.188,0.0,0.139,0.912,80.826
2610,HYFR (Hell Ya Fucking Right),0m1KYWlT6LhFRBDVq9UNx4,2011,0.444,0.627,7,-8.744,0,0.252,0.123,0.0,0.0795,0.359,98.21
2611,Own up (Remastered),1j1AmogXCtxDDrwowlSjJU,2011,0.488,0.948,9,-3.459,1,0.132,0.00043,7.34e-05,0.212,0.275,139.959
2612,Rivers and Roads,7d1GPc45c9wtmYxNSwLXTy,2011,0.501,0.177,0,-9.795,1,0.0345,0.707,3.17e-05,0.0762,0.19,131.183
2613,Cutie Pie - Re-Recorded,0ocyDzXXGioEX5fFW9TnKr,2011,0.893,0.502,2,-6.283,1,0.0382,0.0213,0.00876,0.0581,0.926,102.515
2614,Take A Back Road,7B6m8tHAYZsOKOKMU5SR2n,2011,0.581,0.856,3,-4.0,1,0.0783,0.183,0.0,0.0871,0.918,169.902
2615,We'll Be Together - 2011 Remix,2LL0TlX4cFBjrc0DjDasJl,2011,0.778,0.777,0,-7.78,1,0.0341,0.0338,5.59e-05,0.0424,0.962,116.336
2616,How To Love,4aX4Oycsk1fhHIee1zqsDe,2011,0.644,0.661,11,-6.093,1,0.0418,0.000177,5.14e-06,0.108,0.272,154.001
2617,"Demolition Man - Live at Irving Plaza, 2011 Remix",5Gj8QYxgaNyiZuhzY5doLf,2011,0.213,0.88,9,-8.908,1,0.444,0.00824,0.00102,0.985,0.35,165.244
2618,Jar of Hearts,0HZhYMZOcUzZKSFwPOti6m,2011,0.349,0.348,3,-6.142,1,0.0316,0.726,0.0,0.12,0.0886,74.541
2619,Bubble (Remastered),2jfnNnHUOecNtrCR3K86vs,2011,0.624,0.855,3,-3.222,1,0.0471,0.012,0.0,0.0605,0.83,105.146
2620,Money,0vAb3U3NJhiuib2B7sJdeJ,2011,0.603,0.918,4,-6.652,0,0.0641,0.216,0.146,0.287,0.452,102.473
2621,The Message - Re-Recorded,5LwYIQRRLYCt0jRT4wbW3s,2011,0.943,0.803,7,-3.972,0,0.182,0.336,0.0,0.106,0.836,101.369
2622,I'm On One,608a1wIsSd5KzMEqm1O7w3,2011,0.413,0.807,11,-3.499,0,0.318,0.0536,0.0,0.631,0.438,149.33
2623,The Jolly Roger,6KxNOA9rTCJVWatUdpOmgQ,2011,0.639,0.642,1,-9.786,0,0.0427,5.89e-05,0.881,0.569,0.0427,136.012
2624,Lonely Boy,5G1sTBGbZT5o4PNRc75RKI,2011,0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3
2625,Sun 2011 - Mixed,7FD1kL5YMvN7IX0mdUkpd1,2011,0.594,0.961,7,-7.649,1,0.0484,0.000102,0.909,0.118,0.0476,127.97
2626,Red Solo Cup,4YKAOXyqkKZ5gOZR0AmVMN,2011,0.535,0.56,4,-6.586,1,0.0901,0.287,0.0,0.209,0.785,164.17
2627,Back for a Day,7mJky2WVwyPH9C7WqXVueU,2011,0.595,0.677,9,-7.981,0,0.0276,0.00148,0.802,0.139,0.288,125.012
2628,Not Over You,6j7hih15xG2cdYwIJnQXsq,2011,0.63,0.894,10,-4.592,1,0.0544,0.255,0.0,0.181,0.364,142.051
2629,Red Skies,1RryGpnKje8QrwFshC8sol,2011,0.547,0.838,2,-7.275,1,0.0329,0.000589,0.00501,0.112,0.832,120.9
2630,Crew Love,0V4l4GQhgnWQGtCWpvA7va,2011,0.418,0.546,0,-9.057,0,0.238,0.227,0.0,0.229,0.294,160.152
2631,Your Love,1skBUbp2frCTRHWG7jJWjD,2011,0.57,0.716,1,-4.504,0,0.0414,0.0397,0.0,0.159,0.416,129.422
2632,Skinny Love,4RL77hMWUq35NYnPLXBpih,2011,0.379,0.29,4,-8.485,1,0.051,0.952,0.00106,0.118,0.169,166.467
2633,Moon Over Bourbon Street - 2011 Remix,67IFnsswAoBWJxOHBTm79p,2011,0.403,0.188,5,-14.533,0,0.0382,0.675,0.0147,0.0982,0.256,125.798
2634,International Love (feat. Chris Brown),62zFEHfAYl5kdHYOivj4BC,2011,0.67,0.855,0,-3.035,0,0.0499,0.0124,0.0,0.335,0.648,120.05
2635,After the Fox - 2011 Remaster,6gweutf9qetmLiUAHojfbz,2011,0.605,0.522,6,-11.041,0,0.0355,0.0293,1.44e-06,0.0469,0.519,118.868
2636,Domino,6MAdEUilV2p9RQUqE5bMAK,2011,0.757,0.547,7,-4.573,1,0.0355,0.0115,0.0,0.0445,0.793,126.977
2637,Boy with the Sun in His Eyes (Remastered),5ShDdyYY75ZirhAwL7d3qi,2011,0.423,0.949,10,-3.896,1,0.0606,0.000143,0.00594,0.278,0.314,144.966
2638,Run the World (Girls),1uXbwHHfgsXcUKfSZw5ZJ0,2011,0.733,0.899,0,-4.237,1,0.143,0.00496,4.72e-05,0.372,0.76,127.086
2639,Lucid Summations (Remastered),1JgkVJM8tEdELKXBravJse,2011,0.482,0.931,1,-2.247,0,0.0519,0.000117,1.76e-05,0.0805,0.289,139.911
2640,The A Team,1VdZ0vKfR5jneCmWIUAMxK,2011,0.642,0.289,9,-9.918,1,0.0367,0.669,0.0,0.18,0.407,84.996
2641,Neighbour,7ubSQHSSiszZc1nrsIIpkq,2011,0.777,0.708,8,-4.792,1,0.0539,0.0206,0.000494,0.123,0.311,112.872
2642,I Don't Want This Night To End,0cV4xwUA4ue2deqq4CZFko,2011,0.616,0.728,9,-4.02,0,0.0278,0.0275,0.0,0.228,0.375,111.934
2643,Let It Whip - Re-Recorded,3n4O94Y3KoiYx9ppjtQUj6,2011,0.857,0.816,7,-6.947,1,0.0598,0.217,8.21e-05,0.135,0.965,131.99
2644,Make Me Proud,7yfg0Eer6UZZt5tZ1XdsWz,2011,0.684,0.486,1,-10.155,1,0.132,0.00268,0.000148,0.157,0.355,131.913
2645,Wild Thing - Re-Recorded,2RYzbsdfta3wLtpLKfpie8,2011,0.932,0.783,11,-9.548,0,0.199,0.000427,0.00309,0.0899,0.562,125.991
2646,Ballad Of A Southern Man,6P7kZB7hSJFyaYJcu3cYQJ,2011,0.605,0.53,7,-6.566,1,0.0261,0.432,0.0,0.095,0.38,73.986
2647,Break Shins to This (Remastered) [Instrumental],35Sg6Zyyh2xzXDIO5I9Lsn,2011,0.343,0.877,11,-3.847,1,0.0507,7.3e-06,0.814,0.0778,0.254,95.149
2648,Can't Get Enough,3mTpegrOwRn0oJjv4TSbEE,2011,0.768,0.62,2,-7.399,1,0.0658,0.139,0.0,0.521,0.589,132.035
2649,A Night Like This [ASOT 541] - Original Mix,2iCAa6OCCUIFJX3ZtX2vIE,2011,0.504,0.879,0,-9.01,0,0.157,8.8e-05,0.0,0.498,0.34,135.029
2650,Wait,3rTnGUeDrnZV22DvRuUuXr,2011,0.437,0.229,2,-10.514,1,0.0308,0.221,0.0599,0.0935,0.0754,147.911
2651,Be Your Sound [ASOT 541] - Original Mix,35KDaCInn3iPjb05DRqu46,2011,0.408,0.775,4,-8.466,0,0.0348,1.43e-05,1.06e-05,0.531,0.365,129.949
2652,Gold on the Ceiling,5lN1EH25gdiqT1SFALMAq1,2011,0.505,0.833,0,-4.632,1,0.0475,0.00772,7.9e-05,0.069,0.565,130.121
2653,After Lifeless Years,4xnVaOFIog7yxsl5AwMxdA,2011,0.497,0.954,4,-3.134,0,0.0597,1.99e-05,0.122,0.638,0.377,105.013
2654,I Want Crazy - Encore,4FkgULes13bk2eHrsJg4q9,2011,0.562,0.878,8,-4.806,1,0.0387,0.0539,0.0,0.112,0.558,103.029
2655,"Message In A Bottle - Live at Irving Plaza, 2011 Remix",0wL7toNShxI7Lp5mJ7eQ4J,2011,0.251,0.85,1,-8.951,0,0.114,0.0281,0.0,0.808,0.342,154.388
2656,God Gave Me You,0w9LJae3sVlZlH2CnxTInF,2011,0.483,0.844,2,-5.043,1,0.0314,0.00481,7.29e-05,0.405,0.543,151.977
2657,Ain't Talking to You (Lounge Version),5Dr9SYDR88WGCxL5EKnvNH,2011,0.532,0.441,7,-11.635,1,0.036,0.826,0.000432,0.098,0.29,115.224
2658,If You Can't Hang,3ouugfdFz6exFXUxu7wRvD,2011,0.397,0.975,2,-3.532,0,0.365,0.00152,0.0,0.118,0.451,192.021
2659,Bubble (Alternate Version) [Remastered],3JeLjQgXXPFAOYpfZGRhjO,2011,0.587,0.858,8,-2.712,1,0.0577,0.00318,0.0,0.129,0.661,105.131
2660,Lay It Down,0npGoOENjn7vVvIMmvWekQ,2011,0.527,0.796,1,-5.111,0,0.062,0.017,0.0,0.0798,0.534,155.99
2661,Everything About You [ASOT 541] - Original Mix,1nVB7HfTj2Mt1SUNRdM6DM,2011,0.523,0.904,8,-9.817,0,0.0572,0.00195,0.00429,0.362,0.514,130.023
2662,The Edge Of Glory,0JNdS1n0ifOP25XvhwAMgM,2011,0.581,0.772,9,-6.544,1,0.0401,0.000343,0.0191,0.11,0.361,127.952
2663,The Year 2011 ReBeat,3HMc50QMtZOCXTy4W4VAkf,2011,0.66,0.876,11,-6.553,0,0.0563,0.00724,0.00196,0.0432,0.522,128.688
2664,Are You Gonna Kiss Me Or Not,2TAcwD5KcV9uY3O1tLGV15,2011,0.485,0.701,8,-3.807,1,0.0288,0.039,0.0,0.0977,0.613,151.948
2665,Fenixx 2011,0i9tda06NxELUGuvIb0Xwg,2011,0.442,0.95,1,-3.616,0,0.0621,0.00207,0.0,0.141,0.433,139.978
2666,Honey Bee,0gY2iq0xJPRoIB1PScKSw4,2011,0.481,0.849,4,-5.131,1,0.0385,0.00167,1.49e-06,0.121,0.723,205.57
2667,Chimeras (Live) 2011,4zI0hvR9UegkpQlj0gu80g,2011,0.149,0.68,1,-10.561,0,0.0454,0.0997,0.869,0.968,0.222,91.133
2668,Broken Window Serenade,7G59EUBvMPfIy1FTuobrqj,2011,0.548,0.539,4,-6.67,0,0.0247,0.138,1.83e-05,0.164,0.435,74.956
2669,Kiksu - 2011 Rework,6sCGXnXNsEeGtE3V6FCY1w,2011,0.667,0.871,1,-6.257,0,0.0666,0.00219,0.865,0.0745,0.165,132.003
2670,Angel With A Shotgun,49rpdsNYJirTTf6p6mMvag,2011,0.546,0.837,2,-5.13,1,0.0519,0.00549,0.0,0.387,0.402,124.007
2671,Slow Down - 2011 Version,55oqCO6NgfMaG9qfUcEh2D,2011,0.585,0.18,8,-6.698,1,0.0521,0.879,0.0,0.112,0.219,138.264
2672,She's So Gone,4DTrKnvkHtwQN6kBu4XXIF,2011,0.518,0.861,11,-4.002,1,0.0673,0.0277,1.42e-06,0.249,0.457,141.986
2673,Singapore to London - 2011 Version,2t0eWzEPJTBRYKBLVEG0pR,2011,0.633,0.241,4,-8.801,0,0.0426,0.835,0.0,0.102,0.202,131.154
2674,Mr. Saxobeat,2ZAx6NDhX2yE5aL5ueEQgY,2011,0.72,0.925,4,-4.165,0,0.0511,0.0276,0.000238,0.14,0.781,127.004
2675,Party Up (Up in Here) - Re-Recorded,7nDXpURUwisyiThi9qWMtT,2011,0.517,0.83,1,-3.015,0,0.256,0.0775,0.0,0.329,0.232,202.098
2676,Holocene,4fbvXwMTXPWaFyaMWUm9CR,2011,0.374,0.304,1,-14.52,1,0.0302,0.943,0.298,0.126,0.147,147.969
2677,Funky Cold Medina - Re-Recorded,2ui62KKhQgwsUF8afLpyXZ,2011,0.985,0.914,0,-7.788,1,0.152,0.00297,0.000188,0.0408,0.805,117.003
2678,Doing It Wrong,4eSGSqP2TZvvX0kadZZttM,2011,0.397,0.172,6,-15.698,0,0.0445,0.841,6.78e-05,0.108,0.123,101.275
2679,Oh Yeah,0WJiuWYcojthh4TkEmvVzB,2011,0.768,0.775,10,-9.3,0,0.0727,0.125,0.648,0.0463,0.586,133.032
2680,Turn the Lights Off,3xpdefOloYCBXd3UR6MVyM,2011,0.392,0.702,6,-6.509,1,0.0848,0.137,0.0,0.109,0.771,188.606
2681,Where the Party At - Re-Recorded,4CBc3owXhqjASi5AXkVCin,2011,0.803,0.656,10,-6.74,0,0.0615,0.0306,5.53e-06,0.0916,0.907,97.04
2682,Give Your Heart a Break,3sP3c86WFjOzHHnbhhZcLA,2011,0.651,0.695,6,-3.218,1,0.0487,0.23,0.0,0.144,0.569,123.008
2683,Boy with the Sun in His Eyes (Remastered) [Instrumental],6JGh58sQVsFz10g8laVWAz,2011,0.478,0.941,10,-5.039,1,0.0515,0.000119,0.825,0.207,0.456,145.073
2684,Fast Lane,2c5Isyd07hWsl7AQia2Dig,2011,0.615,0.871,1,-3.804,1,0.281,0.0388,0.0,0.246,0.338,119.149
2685,Freak Like Me - Re-Recorded,2NvagH6fhyreXBGEdsa72e,2011,0.679,0.55,11,-11.247,0,0.0676,0.0609,0.0,0.202,0.528,91.014
2686,Best Love Song (feat. Chris Brown),4CHLYbx8NB1LUn5WqT0SzV,2011,0.622,0.711,7,-6.618,1,0.0542,0.0457,0.0,0.174,0.679,79.932
2687,The Last Battle,1QFoXBck4NxsMqTfip0eIQ,2011,0.695,0.881,2,-5.67,1,0.0583,0.00046,0.798,0.11,0.46,135.041
2688,She Will,3FFcZZq3Z3EJrhUecwcMdG,2011,0.364,0.841,8,-4.831,1,0.119,0.000402,0.0,0.242,0.0837,100.14
2689,Alright 2011 - Marcus Schossow Remix,4A7po2Bva0kLYO3Dqr7evJ,2011,0.824,0.652,7,-3.839,1,0.124,0.000549,0.928,0.0742,0.206,129.997
2690,Tomorrow,1qjl8UJtWTHrk4SFpwftSN,2011,0.441,0.644,11,-5.774,1,0.0363,0.56,0.0,0.109,0.349,141.733
2691,Never Coming Home - 2011 Mix,7MhcGPCD87nBblqGu74HDE,2011,0.633,0.65,6,-10.099,1,0.0528,0.267,0.00116,0.264,0.675,128.04
2692,Teach Me How to Dougie,61LtVmmkGr8P9I2tSPvdpf,2011,0.846,0.438,11,-4.981,1,0.141,0.2,9.43e-05,0.0939,0.512,85.013
2693,Better Half Of Me [ASOT 541] - Club Mix,6wWFzmC8UsOJrQdgnk1OK8,2011,0.479,0.932,7,-10.048,1,0.0844,0.00197,0.00222,0.398,0.433,135.086
2694,It Girl,4fINc8dnfcz7AdhFYVA4i7,2011,0.668,0.718,1,-4.736,0,0.0605,0.0165,0.0,0.104,0.345,91.993
2695,Keep Waiting [ASOT 541] - Orjan Nilsen Midsummernite Remix,5o774GiWYWbXwcVcRnmuiL,2011,0.534,0.764,7,-8.758,1,0.154,3.54e-05,0.000453,0.557,0.307,129.995
2696,Levels - Radio Edit,5UqCQaDshqbIk3pkhy4Pjg,2011,0.584,0.889,1,-5.941,0,0.0343,0.0462,0.828,0.309,0.464,126.04
2697,"Rubycon - 7"" Side Two / 2011 Remaster",1lgQMXt26KgZclwKuuOI6j,2011,0.387,0.272,5,-23.078,1,0.0401,0.755,0.912,0.111,0.117,131.053
2698,On The Floor - Radio Edit,0Oe49j06Bjrxs8PltuVeaW,2011,0.758,0.686,11,-6.346,1,0.0792,0.0848,0.00127,0.142,0.444,130.007
2699,Rubycon (Part Two) - Excerpt / 2011 Remaster,3bt0O9kz6FPEqxraRudS0D,2011,0.279,0.403,5,-17.429,0,0.0509,0.835,0.951,0.644,0.0363,143.734
2700,No Church In The Wild,3Osd3Yf8K73aj4ySn6LrvK,2011,0.654,0.75,8,-7.509,0,0.105,0.246,0.0178,0.167,0.557,92.78
2701,Unite (Defqon.1 Anthem 2011) - Vocal Edit,5WsVMYc848NSL2HFzV1Q5T,2011,0.416,0.956,0,-2.793,0,0.0503,0.0275,0.000258,0.288,0.377,150.034
2702,"Young, Wild & Free (feat. Bruno Mars)",6YbhspuOar1D9WSSnfe7ds,2011,0.553,0.652,0,-6.685,1,0.206,0.0897,0.0,0.111,0.551,94.505
2703,Man of the Year,01ZrfZ7dlgJxNcVRUqV5ds,2011,0.424,0.835,10,-6.935,1,0.0665,0.115,8.73e-05,0.819,0.71,130.988
2704,Hey Baby (Drop It to the Floor) (feat. T-Pain),3rfhI32Il2hVRKDkuGeeen,2011,0.595,0.912,10,-3.428,0,0.0884,0.0434,0.0,0.259,0.762,128.024
2705,1 2 3 4 5 I LOVE YOU,62mELoP9nCzW9q4Nak3Wbw,2011,0.81,0.452,9,-7.861,1,0.0347,0.575,0.0,0.209,0.806,117.988
2706,Fine By Me,4wTChU0tU44TAMC0xcQizi,2011,0.583,0.791,11,-4.087,1,0.0318,0.00877,0.0,0.0451,0.878,89.993
2707,A-Ok / Downtown City Movin' (Live Tvctv 2011),5Av7zZL4pkGx4A8J4US1b0,2011,0.239,0.977,9,-3.34,1,0.191,0.18,0.0,0.295,0.825,136.898
2708,Yonkers,1nwkSqzTyXBk6XF796EOav,2011,0.712,0.759,11,-5.397,1,0.334,0.0161,0.0808,0.217,0.738,79.102
