,Name,Id,Year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
772,Moonwalking in Calabasas (feat. Blueface) - Remix,7o4gBbTM6UBLkOYPw9xMCz,2020,0.928,0.341,11,-10.196,0,0.103,0.0614,0.0,0.162,0.745,129.966
773,The Voice (Mixed),0avB9GZipXo1OaxKMsmWqH,2020,0.516,0.977,11,-8.77,0,0.0521,0.000249,0.794,0.16,0.898,135.004
774,Filter,0ono6UCNVZ1XqOm6j78Blu,2020,0.781,0.762,10,-5.188,0,0.0626,0.0222,0.0,0.121,0.86,110.042
775,Our Journey (TFSFX Anthem) [Mixed],1mvvfNIPRree8SzeKwop8s,2020,0.365,0.999,11,-8.403,1,0.0948,5.48e-05,0.308,0.459,0.401,134.299
776,Party Girl,5RqR4ZCCKJDcBLIn4sih9l,2020,0.728,0.431,6,-9.966,0,0.0622,0.749,0.0,0.0996,0.629,130.022
777,Discopolis 2.0 (Mixed) - MEDUZA Remix,2HVK3XXyE5AvvwQ6bo0WYG,2020,0.516,0.951,6,-8.106,0,0.0558,0.000127,0.0572,0.409,0.132,127.978
778,Good News,1DWZUa5Mzf2BwzpHtgbHPY,2020,0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088
779,Nothing Is Over (Mixed) - Roman Messer Remix,5FxAWuM1qc1MV5m1sGg26F,2020,0.466,0.892,7,-8.217,1,0.414,0.000282,0.000133,0.802,0.436,135.083
780,oops!,7L6G0wpIUiPXuvoo7qhb06,2020,0.886,0.743,6,-6.797,0,0.0812,0.0358,0.000198,0.0511,0.941,131.902
781,Take Me Back (Mixed),3ewBEP0gF3Z2N0ygJBt08H,2020,0.428,0.927,6,-8.07,0,0.0429,5.27e-05,0.311,0.263,0.314,135.067
782,Yo Perreo Sola,0SqqAgdovOE24BzxIClpjw,2020,0.86,0.758,11,-5.16,1,0.0695,0.021,6.54e-05,0.344,0.453,97.014
783,Dancing In The Dark (Mixed) - Alex M.O.R.P.H. Remix,2XasfevTT8oeReTshzt4Xv,2020,0.483,0.953,11,-7.255,0,0.0757,2.22e-05,0.236,0.401,0.572,134.998
784,Borderline,5hM5arv9KDbCHS0k9uqwjr,2020,0.621,0.873,5,-3.067,0,0.0369,0.0406,9.1e-06,0.0824,0.873,97.96
785,Your Mind (Mixed),0a0uD9J1NIr1Rjlr8m2mVR,2020,0.478,0.872,6,-7.93,0,0.0566,3.82e-06,0.195,0.262,0.299,127.927
786,Heartless,6bnF93Rx87YqUBLSgjiMU8,2020,0.537,0.746,10,-5.507,0,0.15,0.0236,1.01e-06,0.156,0.252,170.062
787,Big H 2020 - Mixed,45Bq5hF3GurkNB9tzpibza,2020,0.629,0.919,4,-6.595,0,0.0415,0.00313,0.834,0.203,0.176,124.881
788,Stay High,21CkzgKCBCq5V4XKjiGSIj,2020,0.745,0.5,8,-6.184,1,0.135,0.439,0.0,0.0943,0.433,76.968
789,Best Years - 2020 Remix,05ab5MZw1beOMcRH25St2W,2020,0.273,0.995,4,-3.171,0,0.136,0.00107,0.00433,0.215,0.317,104.948
790,willow,0lx2cLdOt3piJbcaXIV74f,2020,0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112
791,Alive (Mixed),38cYw4rSytP7hrS5MllyMK,2020,0.582,0.922,11,-9.727,0,0.061,0.00292,0.547,0.254,0.372,127.709
792,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",2cX2coZS1PYBfPs8wgbdWE,2020,0.601,0.703,7,-6.24,1,0.0379,0.175,8.4e-05,0.571,0.673,106.164
793,This I Vow (Mixed),4Qj3qPRGxbHvs1hzHMJbEh,2020,0.454,0.942,1,-6.365,1,0.036,0.00053,0.917,0.329,0.598,129.282
794,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,2020,0.695,0.343,5,-10.798,1,0.0432,0.0743,1.04e-06,0.107,0.229,85.84
795,Gavotte,6vexgDtC2T4CK8xeAf4k6N,2020,0.306,0.0832,9,-25.53,1,0.0396,0.966,0.802,0.1,0.257,140.997
796,Dancing in My Room,6Pgmqg15yVexuOgtzuxwoX,2020,0.98,0.413,8,-11.052,0,0.101,0.671,7.95e-05,0.17,0.764,119.993
797,Confident,2mIQS4pg1NCHmwaouMPokL,2020,0.594,0.749,3,-6.251,1,0.0677,0.00188,0.000139,0.0869,0.344,130.064
798,Don't Start Now,3PfIrDoz19wz7qK7tYeu62,2020,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95
799,Our Moon (Mixed),7A51eehZ4TdEpUcDI63M6H,2020,0.605,0.913,6,-8.522,0,0.0614,0.000298,0.0308,0.311,0.259,128.886
800,Lonely (with benny blanco),4y4spB9m0Q6026KfkAvy9Q,2020,0.631,0.239,11,-7.071,0,0.0398,0.864,0.0,0.116,0.0927,79.859
801,Senorita (Remix),3AhAFvMHvMcREIQ4BnMNIf,2020,0.649,0.929,0,-4.904,1,0.0532,0.0179,0.0252,0.164,0.901,127.971
802,Memory I Don't Mess With,7BQE1P0NUalHSvFtrxasx9,2020,0.617,0.704,6,-7.61,0,0.0258,0.171,0.0,0.0924,0.57,91.541
803,Leonie (Mixed) - Beatsole Remix,58sdvF8byaqP0DZ3D6IN3M,2020,0.46,0.934,0,-9.101,1,0.0906,4.7e-05,0.188,0.843,0.351,134.984
804,Blood On My Jeans,0fCwrjKfWxF3xQhZrYUw4T,2020,0.868,0.55,6,-6.417,1,0.226,0.183,0.0,0.109,0.464,117.943
805,Wasteland (with James Dymond) [Mixed],5pjLKxr5RlnLI870TzeOCy,2020,0.525,0.916,4,-9.085,0,0.13,0.00198,0.00377,0.43,0.605,135.0
806,Dicked Down in Dallas,1yhft6ZqYadd4GOrKrmK3a,2020,0.51,0.929,6,-4.685,1,0.0456,0.0608,5.39e-06,0.101,0.438,122.036
807,Pure - Mixed,421ZVZqF2Ct7R5MqsJX3J8,2020,0.55,0.709,8,-8.185,1,0.0415,0.0232,0.858,0.612,0.145,118.074
808,Stargazing,0VF7YLIxSQKyNiFL3X6MmN,2020,0.512,0.483,0,-7.798,1,0.0298,0.00304,0.0011,0.12,0.367,160.009
809,Tied Up - Kenny Dope Remix (Mixed),0yLcHTqnrU2v8l0Tx3aSTy,2020,0.69,0.943,5,-5.483,0,0.0527,0.0253,0.796,0.119,0.817,123.811
810,Life's A Mess (feat. Halsey),5wWAwzGp2OaaoIkwcz6wZs,2020,0.63,0.446,1,-8.9,1,0.0351,0.337,0.0,0.166,0.177,143.078
811,Never Going Down (Mixed) - Richard Durand Remix,7yfj980SINhVpTBiQjOh9Y,2020,0.519,0.889,0,-9.434,1,0.16,0.000242,0.0183,0.604,0.38,135.021
812,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,2020,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056
813,Drowning (Mixed),1TXAEjWLLFR6XOsYWDAIG5,2020,0.465,0.978,11,-8.329,0,0.0558,0.00122,0.921,0.308,0.759,134.98
814,Meet Me At Our Spot,07MDkzWARZaLEdKxo6yArG,2020,0.773,0.47,2,-7.93,1,0.0299,0.0153,0.000193,0.0851,0.399,94.995
815,Awakening (Mixed),766pq0s5zRNShU2yTmnGGo,2020,0.53,0.995,1,-8.082,1,0.0649,6.16e-05,0.661,0.376,0.702,135.026
816,Rich Nigga Shit (feat. Young Thug),3ruoIF2UnoXdzK8mR61ebq,2020,0.825,0.733,1,-5.625,0,0.0969,0.349,0.0,0.112,0.62,97.974
817,2020,0V5DS5CRJ4jR6kDRuXzsIJ,2020,0.755,0.326,10,-18.824,0,0.0369,0.144,0.882,0.137,0.826,130.005
818,Man Of The Year,7AvprzMsRJpybaalckaT8c,2020,0.621,0.695,4,-5.124,1,0.0911,0.00584,0.0,0.086,0.298,173.966
819,Nothing Lasts (Mixed) - Progressive Mix,7IoN17iufwxAjLSMr08cpS,2020,0.549,0.963,5,-4.411,1,0.056,0.00177,0.199,0.384,0.172,124.372
820,Somebody’s Problem,0SErdEdRcVX1uJCf1eTGYH,2020,0.657,0.54,5,-7.675,1,0.0287,0.662,0.0,0.123,0.625,136.97
821,Keep On - Mixed,1zHQesc4xZZ5B1nl8G9dl5,2020,0.57,0.748,0,-7.866,1,0.0382,0.0601,0.259,0.0821,0.434,122.162
822,24 (feat. Lil Baby),7v96VvFLS0wSYT8kewNLRy,2020,0.868,0.638,2,-7.746,1,0.0736,0.146,0.0565,0.0931,0.459,126.03
823,This World - Mixed,4BMhNY5LXii4VsiW2J5vKs,2020,0.682,0.899,5,-6.065,0,0.042,0.00361,0.707,0.349,0.118,127.045
824,Daisy,0AUvWawuP0ibk4SQ3sIZjk,2020,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876
825,We Are The World (Mixed),7LELhHGoqG68qCtBy7cXYE,2020,0.549,0.92,7,-8.488,1,0.0931,7.58e-05,0.52,0.72,0.551,134.977
826,my future,2ygvZOXrIeVL4xZmAWJT2C,2020,0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.352,0.0875,104.745
827,Oblivion (Mixed),0ouOsV3aLbdVBJwcLFXEhF,2020,0.409,0.994,6,-9.35,0,0.0618,0.000929,0.97,0.189,0.315,134.969
828,I Know,40j4RoqmLiivqzRObbQ4BF,2020,0.807,0.665,5,-5.249,0,0.276,0.0919,0.0,0.0788,0.557,164.964
829,My Remedy (Mixed),6sJtKzKSvGCzjO6Ror5aPL,2020,0.533,0.996,11,-8.745,0,0.0939,2.53e-05,0.119,0.596,0.238,135.071
830,Smile (with The Weeknd),6wQlQrTY5mVS8EGaFZVwVF,2020,0.694,0.685,6,-6.535,0,0.133,0.224,0.0,0.124,0.306,158.831
831,Hypnotized (Mixed),5ajOEE54ZCxW01j1jIsi9u,2020,0.5,0.981,11,-8.093,0,0.095,0.000212,0.0272,0.608,0.517,135.002
832,Home Sweet,7xMFk2Vj2hALyMdzHFopJl,2020,0.58,0.813,11,-5.621,1,0.0414,0.0386,1.44e-06,0.0926,0.473,120.973
833,Lion - Mixed,0Qrm0M5RGAdZWEiVxG7MHS,2020,0.571,0.965,0,-5.083,0,0.0465,0.396,0.212,0.194,0.339,129.763
834,Walk Em Down (feat. Roddy Ricch),4cSSL3YafYjM3yjgFO1vJg,2020,0.867,0.744,2,-5.171,1,0.227,0.268,0.0,0.0713,0.645,84.005
835,I Need Your Lovin' (Like The Sunshine) [Mixed],7wQDhSajsL9AqyWHDEvA1P,2020,0.415,0.944,7,-9.087,1,0.0483,5.02e-05,0.773,0.242,0.793,134.986
836,Show Out (with Skepta & Pop Smoke),5CFJRZRq6sdKKtRwNPWbYv,2020,0.619,0.589,1,-6.531,1,0.124,0.43,0.000392,0.378,0.158,143.896
837,Daring To Love (Mixed),5xkBuxk7FmxNCkwzsGqXC6,2020,0.459,0.947,11,-9.195,0,0.0484,0.000511,0.0,0.578,0.554,134.947
838,exile (feat. Bon Iver),4pvb0WLRcMtbPGmtejJJ6y,2020,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602
839,All For Love (Mixed) - Giuseppe Ottaviani Remix,09wxSxAi0WlO4z1MSQ4kmu,2020,0.368,0.969,1,-8.378,1,0.0575,8.27e-05,0.157,0.335,0.555,134.965
840,Kaikai Kitan,6y4GYuZszeXNOXuBFsJlos,2020,0.584,0.911,5,-3.515,0,0.09,0.0119,0.0,0.119,0.606,92.502
841,Come Together - Matthias Meyer Remix (Mixed),50nY3eAHPV74Nj1zyl0uzM,2020,0.646,0.818,0,-7.689,1,0.0329,0.00196,0.856,0.105,0.423,120.097
842,Me and My Guitar,6cZH4rX1KTt1aJ3Ql6Ynja,2020,0.644,0.587,7,-6.736,0,0.353,0.473,0.0,0.0759,0.68,173.972
843,Wake Me Up - Tale Of Us Remix (Mixed),4wLEnzru5f9Dmgswvn47Zz,2020,0.63,0.919,10,-6.825,0,0.0403,0.00449,0.701,0.0626,0.127,119.904
844,Invincible,792HwhrdO3ErRKL5yRe4Ge,2020,0.548,0.732,11,-5.652,0,0.336,0.125,0.0,0.269,0.612,142.791
845,Qiu Hu Yue Yie,7MZjtQIzxaymQMTl5UGwJg,2020,0.458,0.143,7,-16.425,1,0.0403,0.988,0.937,0.0684,0.295,149.943
846,Way Out (feat. Big Sean),6rLi6PyWXu1rPlShuIZpj6,2020,0.945,0.582,11,-8.357,0,0.0719,0.114,0.0,0.103,0.907,108.025
847,On the Border - 2020 Remaster,5vK1XZzwb5gHIhbKiEbAJf,2020,0.494,0.765,6,-7.807,0,0.0322,0.102,4.13e-06,0.0787,0.641,98.359
848,Fly Away,5ri4zqtWhG07hIuNNDWP76,2020,0.806,0.513,4,-6.208,1,0.0685,0.217,0.0,0.217,0.503,124.988
849,Silent Waves (Mixed) - Vinny DeGeorge Remix,2tFVmk5lGliEqfULF9zPKG,2020,0.47,0.988,1,-7.633,1,0.0436,1.65e-05,0.926,0.113,0.716,134.979
850,Cabrón y Vago - En Vivo,4nbWX2HzrOEnX4xxvYRCyU,2020,0.547,0.638,8,-2.99,1,0.124,0.697,0.0,0.074,0.876,176.277
851,Silence - Mixed,0EaUUoDOUlhGBJsHO1P8rt,2020,0.532,0.788,0,-8.921,0,0.0455,0.147,0.819,0.262,0.0367,120.988
852,BEST INTEREST,3jHdKaLCkuNEkWcLVmQPCX,2020,0.596,0.575,11,-8.325,0,0.0514,0.0861,0.000153,0.334,0.34,98.265
853,Rinascimento - Mixed,1JJPm5FN0iHmQaW1m4rmVZ,2020,0.592,0.882,0,-7.745,1,0.042,0.0662,0.742,0.118,0.0641,122.898
854,champagne problems,0sY6ZUTh4yoctD8VIXz339,2020,0.462,0.24,0,-12.077,1,0.0377,0.92,0.0,0.113,0.32,171.319
855,Bravo (Mixed),0KotSXVYLp98BWAEiWooSi,2020,0.571,0.993,9,-8.446,0,0.0662,4.31e-05,0.99,0.327,0.453,134.997
856,La Santa,69vlMrzHwATKzupwNcUPyK,2020,0.744,0.868,1,-4.524,1,0.047,0.0326,0.0,0.0822,0.586,93.037
857,What Makes You Feel Alive (Mixed),4QtlPS8UuKkBaATUVVn15a,2020,0.372,0.99,9,-8.471,1,0.0623,9.47e-06,0.847,0.336,0.654,136.97
858,Freak,3aA6xB0tOilDDX17fIJ0Bl,2020,0.688,0.716,7,-5.702,1,0.0385,0.0969,0.0,0.0989,0.373,116.912
859,I Believe (Mixed),3aVHcynJPIdHMWdpOCd1a7,2020,0.471,0.951,11,-8.442,0,0.0535,1.61e-05,0.0119,0.382,0.397,135.997
860,Tap In,4Hpib09wXgD84w4uwTPnYD,2020,0.954,0.696,10,-7.117,0,0.204,0.00576,0.000498,0.0754,0.432,100.036
861,A State Of Trance Year Mix 2020 (Mixed) - Road To 1000 - Outro,20SVXjKX2ieAWba04Y1ogp,2020,0.33,0.728,0,-13.091,0,0.379,0.0514,0.0,0.68,0.258,73.378
862,B.S. (feat. H.E.R.),63wx9vdskaXbYxyDx4oJCZ,2020,0.617,0.525,8,-10.426,0,0.12,0.554,1.1e-06,0.135,0.377,135.781
863,21 Years,4dxTzRlAhUt8Fxvt0lKfyo,2020,0.708,0.672,7,-7.212,1,0.0389,0.111,1.05e-06,0.138,0.253,101.011
864,Epidemic,170DNUSnQRp1tGpppF26pA,2020,0.616,0.617,1,-8.431,1,0.52,0.128,0.0,0.177,0.476,175.929
865,Indian Summer - 2020 Encore Mix,60SJ6qZIetPNm1Q2IRGgRr,2020,0.316,0.53,6,-8.129,1,0.0308,0.00323,3.25e-05,0.0811,0.0323,170.075
866,Hawái - Remix,0GzuHFG4Ql6DoyxFRnIk3F,2020,0.766,0.788,6,-3.128,0,0.312,0.105,5.81e-06,0.142,0.609,179.984
867,Somebody Loves You (Mixed),3X0Z0bewbCs8FYry04379l,2020,0.45,0.967,1,-9.194,1,0.0525,4.77e-05,0.731,0.444,0.768,139.994
868,Back to the Streets (feat. Jhené Aiko),3MEruRteiUZXkStfTlZqRn,2020,0.865,0.792,4,-4.207,1,0.0677,0.168,1.46e-05,0.107,0.562,101.985
869,The Sound Of Letting Go (Tribute To Yotam) [Mixed],0a2hPYweMJBKCByEHjZN94,2020,0.531,0.751,8,-11.09,1,0.0623,0.00854,0.181,0.174,0.63,137.303
870,ALWAYS DO,3QCU8BT0zDS9LPVfEhRFEE,2020,0.762,0.426,8,-6.865,1,0.113,0.0442,0.0,0.0858,0.582,167.827
871,Stars Collide (Mixed),5EIfMp3WDoGn5SL8fF8NUF,2020,0.533,0.888,11,-9.885,0,0.0755,2.42e-05,0.00492,0.172,0.317,135.99
872,Take You Dancing,59qrUpoplZxbIZxk6X0Bm3,2020,0.789,0.711,2,-4.248,1,0.041,0.0332,0.0,0.0876,0.753,112.985
873,One Last Time (Mixed) - Roman Messer Remix,2MwIeH57FmdRIoyxBczng0,2020,0.462,0.993,6,-7.387,1,0.0632,9.53e-06,0.911,0.272,0.614,136.015
874,La Difícil,6NfrH0ANGmgBXyxgV2PeXt,2020,0.685,0.848,8,-4.561,0,0.0858,0.0861,7.14e-06,0.0783,0.761,179.87
875,The Phoenix (FSOE 650 Anthem) [Mixed],44RvSbN0KsreQP41JTnTda,2020,0.466,0.983,7,-8.285,1,0.0586,3.04e-05,0.922,0.141,0.719,136.996
876,You Got It,4lsHZ92XCFOQfzJFBTluk8,2020,0.762,0.433,5,-8.937,1,0.187,0.143,0.0,0.118,0.394,122.074
877,Plants,34P0h72r5IebPGGH76blf3,2020,0.662,0.324,11,-18.517,1,0.0645,0.312,0.864,0.108,0.0393,80.053
878,Sweet but Psycho,7DnAm9FOTWE3cUvso43HhI,2020,0.72,0.706,1,-4.719,1,0.0473,0.0684,0.0,0.166,0.62,133.002
879,Till We Meet Again (Mixed),6ScyathLctdgNtqrHFpJ25,2020,0.449,0.988,9,-9.433,1,0.0558,6.14e-05,0.909,0.0998,0.653,136.039
880,Relación - Remix,35UUpTmrcFXNIVIN26ujXl,2020,0.793,0.771,5,-3.417,1,0.0959,0.0337,1.51e-06,0.284,0.835,171.943
881,Time Machine (Mixed),0MbIwfFvlLpK2yW6w3kmbd,2020,0.508,0.887,4,-8.721,0,0.137,0.00441,0.987,0.127,0.648,135.215
882,Said Sum,3sKz6Sd72K0ofPWcJPPk6H,2020,0.929,0.667,8,-6.789,0,0.353,0.0185,0.0,0.1,0.274,126.998
883,Fallen (Mixed) - Richard Durand Remix,3dxWdu9XWJcK81XnU8m4CS,2020,0.426,0.974,1,-9.134,1,0.0492,3.28e-05,0.921,0.324,0.644,138.004
884,P2,3kW4z2pIj5VY5fLjBrMRL5,2020,0.775,0.72,11,-5.353,0,0.193,0.0236,0.0,0.114,0.49,155.086
885,Walk Through Walls (Mixed) - Markus Schulz Remix,5Tuo7Zc8r8ITLMwKzTOmVu,2020,0.385,0.972,1,-7.873,1,0.062,3.02e-06,0.249,0.254,0.723,136.012
886,What A Man Gotta Do,4wNIkl5XGiAACjFBlDWuSd,2020,0.852,0.698,9,-7.206,1,0.0629,0.00839,1.03e-06,0.0773,0.324,113.039
887,The Blind Navigator - Mixed,0L1vgwngUkU4OKvWDwKe2j,2020,0.751,0.922,7,-8.146,1,0.039,0.123,0.853,0.13,0.604,122.051
888,Diva (feat. Lil Tecca),7gVwgc8b3XnO87TpmXXFA5,2020,0.686,0.703,6,-6.141,0,0.0606,0.00728,0.0,0.0946,0.457,144.902
889,I See You (Feat. Dongha),6PnQj3YpdE2fAMnRimr5NW,2020,0.374,0.692,3,-4.3,1,0.0873,0.262,0.0,0.289,0.215,191.501
890,Lasting Lover,0DmAvNCAK08oCi7miSZUIY,2020,0.676,0.786,1,-4.529,1,0.0478,0.197,0.0,0.0943,0.483,125.983
891,Black Is The Colour Of My True Love's Hair - Live In Dublin / Remastered 2020,1SYZYOjXCOuIo0wEwbtuX0,2020,0.5,0.484,9,-12.862,0,0.0444,0.857,0.000316,0.705,0.238,113.261
892,Blue World,2hwOoMtWPtTSSn6WHV7Vp5,2020,0.742,0.553,8,-8.98,1,0.419,0.389,0.0,0.0694,0.508,84.931
893,Lord Grenville - 2020 Remaster,5ShnluQjkMkVJ18MFpJKrf,2020,0.462,0.533,9,-9.138,1,0.0288,0.0328,0.0,0.0582,0.252,136.321
894,Next Girl,4QpWhd7l2NrmGmfw4qGlpa,2020,0.583,0.867,11,-4.17,1,0.0637,0.143,0.0,0.0863,0.962,160.096
895,Years - Remastered 2020,5T9T2XqAICzSHQmpidOthc,2020,0.377,0.962,10,-7.63,1,0.105,1.47e-05,0.292,0.276,0.315,151.808
896,How You Like That,4SFknyjLcyTLJFPKD2m96o,2020,0.812,0.761,11,-5.222,1,0.0812,0.0465,0.000135,0.0601,0.344,130.032
897,The Copper War (Remastered 2020),7xoePagHnUhBzux0k80yXK,2020,0.704,0.835,3,-4.908,0,0.0361,0.00721,0.0,0.349,0.46,131.033
898,Kacey Talk,1SF8piqsZWn86DajVKih8F,2020,0.877,0.607,10,-7.818,0,0.15,0.535,0.0,0.138,0.773,127.055
899,Phases - Mixed,71XJL5aSkOkRZYuORRfOcp,2020,0.691,0.713,11,-9.187,0,0.196,0.0416,0.825,0.295,0.105,124.04
900,Streets,60ynsPSSKe6O3sfwRnIBRf,2019,0.749,0.463,11,-8.433,1,0.0828,0.208,0.0371,0.337,0.19,90.028
901,"Year,2015",0UsmyJDsst2xhX1ZiFF3JW,2019,0.314,0.0855,9,-15.775,1,0.0342,0.969,0.795,0.16,0.161,69.893
902,Circles,21jGcNKet2qwijlDFuPiPb,2019,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042
903,Melted,6NoCnaM3N02Pngli1xf0WL,2019,0.796,0.244,9,-12.931,1,0.0618,0.565,0.893,0.115,0.678,80.073
904,Watermelon Sugar,6UelLqGlWMcVH1E5c4H7lY,2019,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39
905,K-LOVE Fan Awards: Songs of the Year (2015 Mash-Up),5rJw9VsPNdfnV9Ar97xZG2,2019,0.39,0.455,4,-4.247,1,0.0316,0.397,0.0,0.125,0.358,107.012
906,Robbery,6Hj9jySrnFppAI0sEMCZpJ,2019,0.685,0.692,2,-5.122,1,0.0457,0.328,0.0,0.153,0.578,159.966
907,Pumped Up Kicks,2ED8sc40RVFvgqao2r3Qqn,2019,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975
908,Tampa,5jc4Qcs98R4ZDku8ictuE3,2019,0.888,0.408,8,-10.162,0,0.487,0.164,0.0,0.0912,0.742,77.029
909,K-Love Fan Awards: Songs of the Year (2014 Mash-Up),00ohIpPn9LkKpeIqhfIU9V,2019,0.42,0.281,11,-8.204,1,0.0334,0.829,0.0,0.376,0.229,119.515
910,The Box,0nbXyq5TXYPCO7pr3N8S4I,2019,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971
911,Learning to Fly - Remix 2019,7ehiVYskJ26ICzlSjVVXjg,2019,0.517,0.57,0,-12.329,1,0.0325,0.373,0.00887,0.188,0.484,82.989
912,MIDDLE CHILD,2JvzF1RMd7lE3KmFlsyZD8,2019,0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984
913,The Months of the Year - 2014 Version,58lQgf1Y5gRJRr6S0Nwp50,2019,0.903,0.262,2,-12.528,1,0.081,0.843,0.0,0.109,0.681,95.098
914,Are You Bored Yet? (feat. Clairo),57RA3JGafJm5zRtKJiKPIm,2019,0.682,0.683,8,-6.444,0,0.0287,0.156,2.32e-05,0.273,0.64,120.023
915,The Music Played - 2019 Stereo Remix,5E8remXZPiYuvZEzavW4lT,2019,0.39,0.345,6,-13.941,0,0.0279,0.37,1.48e-05,0.588,0.351,80.764
916,Bandit (with YoungBoy Never Broke Again),6Gg1gjgKi2AK4e0qzsR7sd,2019,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051
917,Rookie of the Year 2013,4KoDsg2EbYPgqpXSrKqB7F,2019,0.773,0.859,2,-6.459,1,0.0573,0.0044,0.00711,0.117,0.577,159.955
918,Someone You Loved,7qEHsqek33rTcFNT9PFqLf,2019,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891
919,September,7zUogmz7vHIVvsOSuSynKL,2019,0.696,0.694,9,-11.577,1,0.031,0.144,3.02e-05,0.17,0.981,125.57
920,BOP,6Ozh9Ok6h4Oi1wUSLtBseN,2019,0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77
921,Pretty Good Year - 2015 Remaster,70euagGKfDWkSQCoZtHFdh,2019,0.388,0.195,6,-14.857,1,0.0339,0.933,3.97e-06,0.0989,0.321,133.152
922,Pop Out (feat. Lil Tjay),6uFn47ACjqYkc0jADwEdj1,2019,0.772,0.639,1,-7.119,1,0.467,0.15,0.0,0.0698,0.261,168.112
923,No Scrubs,3okWQ7ykLevuruyk60bFgy,2019,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909
924,HIGHEST IN THE ROOM,3eekarcy7kvN4yt5ZFzltW,2019,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469
925,Golden Years - 2016 Remaster,4JRem7xHp2l0kmUvt9zCKu,2019,0.68,0.701,6,-10.36,0,0.036,0.316,4.72e-06,0.111,0.933,108.287
926,Ballin' (with Roddy Ricch),3QzAOrNlsabgbMwlZt7TAY,2019,0.809,0.545,7,-6.678,1,0.0735,0.392,0.0,0.151,0.244,97.008
927,Uptown Funk (feat. Bruno Mars),1oP75mIKhxUPbdYadfKAts,2019,0.85,0.67,0,-5.327,1,0.0908,0.00974,8.11e-05,0.0228,0.935,115.017
928,Star Shopping,30bqVoKjX479ab90a8Pafp,2019,0.585,0.471,4,-9.934,0,0.0616,0.0967,0.0184,0.115,0.323,93.099
929,Wasted Years - 2015 Remaster,2V0T2LS0pf2r3EFpOEkZFO,2019,0.314,0.959,4,-4.657,0,0.0908,0.0263,0.000148,0.161,0.492,154.221
930,"10,000 Hours (with Justin Bieber)",2wrJq5XKLnmhRXHIAf9xBa,2019,0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991
931,Havana (feat. Young Thug),3KrdXYHIv0fikr5qKOxRAq,2019,0.745,0.544,7,-4.517,0,0.0303,0.169,5.33e-05,0.12,0.422,104.985
932,bad guy,2Fxmhks0bxGSBdJ92vM42m,2019,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128
933,Funky New Year - 2013 Remaster,7tJS1cjSD1P8bodNGblYiK,2019,0.657,0.538,9,-10.34,1,0.0591,0.0544,0.0343,0.332,0.785,90.81
934,Sunday Best,1Cv1YLb4q0RzL6pybtaMLo,2019,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022
935,On the Turning Away - Remix 2019,6RyZdwAmLZF1Cwkl7mhjLZ,2019,0.433,0.374,7,-11.212,1,0.0286,0.0275,0.00479,0.109,0.106,100.017
936,everything i wanted,3ZCTVFBt2Brf31RLEnCkWJ,2019,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006
937,The Living Years - 2019 Version,2O6y8426AZzwbDE6QcLqOi,2019,0.513,0.62,1,-6.849,1,0.0317,0.483,0.0,0.0797,0.196,97.869
938,Adore You,3jjujdWJ72nww5eGnfs2E7,2019,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048
939,Gettin' Jiggy Wit It,7yFWGNwgCJCZuf26chEeQV,2019,0.882,0.874,6,-4.518,1,0.141,0.0173,1.84e-06,0.152,0.842,107.88
